Index,STATION,NAME,Month,Date,Year,Season,TMAX,TMIN
17638,USW00094746,"WORCESTER, MA US",4,19,1998,Summer,56,43
17639,USW00094746,"WORCESTER, MA US",4,20,1998,Summer,49,41
17640,USW00094746,"WORCESTER, MA US",4,21,1998,Summer,61,39
17641,USW00094746,"WORCESTER, MA US",4,22,1998,Summer,66,46
17642,USW00094746,"WORCESTER, MA US",4,23,1998,Summer,50,40
17643,USW00094746,"WORCESTER, MA US",4,24,1998,Summer,61,40
17644,USW00094746,"WORCESTER, MA US",4,25,1998,Summer,55,38
17645,USW00094746,"WORCESTER, MA US",4,26,1998,Summer,48,35
17646,USW00094746,"WORCESTER, MA US",4,27,1998,Summer,49,35
17647,USW00094746,"WORCESTER, MA US",4,28,1998,Summer,57,34
17648,USW00094746,"WORCESTER, MA US",4,29,1998,Summer,69,41
17649,USW00094746,"WORCESTER, MA US",4,30,1998,Summer,74,52
17650,USW00094746,"WORCESTER, MA US",5,1,1998,Summer,70,53
17651,USW00094746,"WORCESTER, MA US",5,2,1998,Summer,67,49
17652,USW00094746,"WORCESTER, MA US",5,3,1998,Summer,63,50
17653,USW00094746,"WORCESTER, MA US",5,4,1998,Summer,68,49
17654,USW00094746,"WORCESTER, MA US",5,5,1998,Summer,70,51
17655,USW00094746,"WORCESTER, MA US",5,6,1998,Summer,60,50
17656,USW00094746,"WORCESTER, MA US",5,7,1998,Summer,60,54
17657,USW00094746,"WORCESTER, MA US",5,8,1998,Summer,62,53
17658,USW00094746,"WORCESTER, MA US",5,9,1998,Summer,54,50
17659,USW00094746,"WORCESTER, MA US",5,10,1998,Summer,52,47
17660,USW00094746,"WORCESTER, MA US",5,11,1998,Summer,49,45
17661,USW00094746,"WORCESTER, MA US",5,12,1998,Summer,56,38
17662,USW00094746,"WORCESTER, MA US",5,13,1998,Summer,58,37
17663,USW00094746,"WORCESTER, MA US",5,14,1998,Summer,70,34
17664,USW00094746,"WORCESTER, MA US",5,15,1998,Summer,81,51
17665,USW00094746,"WORCESTER, MA US",5,16,1998,Summer,75,54
17666,USW00094746,"WORCESTER, MA US",5,17,1998,Summer,67,50
17667,USW00094746,"WORCESTER, MA US",5,18,1998,Summer,78,50
17668,USW00094746,"WORCESTER, MA US",5,19,1998,Summer,76,54
17669,USW00094746,"WORCESTER, MA US",5,20,1998,Summer,78,53
17670,USW00094746,"WORCESTER, MA US",5,21,1998,Summer,74,50
17671,USW00094746,"WORCESTER, MA US",5,22,1998,Summer,65,43
17672,USW00094746,"WORCESTER, MA US",5,23,1998,Summer,70,47
17673,USW00094746,"WORCESTER, MA US",5,24,1998,Summer,76,50
17674,USW00094746,"WORCESTER, MA US",5,25,1998,Summer,73,53
17675,USW00094746,"WORCESTER, MA US",5,26,1998,Summer,77,53
17676,USW00094746,"WORCESTER, MA US",5,27,1998,Summer,73,53
17677,USW00094746,"WORCESTER, MA US",5,28,1998,Summer,81,56
17678,USW00094746,"WORCESTER, MA US",5,29,1998,Summer,84,62
17679,USW00094746,"WORCESTER, MA US",5,30,1998,Summer,80,61
17680,USW00094746,"WORCESTER, MA US",5,31,1998,Summer,76,55
17681,USW00094746,"WORCESTER, MA US",6,1,1998,Summer,69,50
17682,USW00094746,"WORCESTER, MA US",6,2,1998,Summer,69,45
17683,USW00094746,"WORCESTER, MA US",6,3,1998,Summer,59,44
17684,USW00094746,"WORCESTER, MA US",6,4,1998,Summer,60,42
17685,USW00094746,"WORCESTER, MA US",6,5,1998,Summer,65,43
17686,USW00094746,"WORCESTER, MA US",6,6,1998,Summer,64,45
17687,USW00094746,"WORCESTER, MA US",6,7,1998,Summer,59,48
17688,USW00094746,"WORCESTER, MA US",6,8,1998,Summer,57,48
17689,USW00094746,"WORCESTER, MA US",6,9,1998,Summer,68,47
17690,USW00094746,"WORCESTER, MA US",6,10,1998,Summer,75,53
17691,USW00094746,"WORCESTER, MA US",6,11,1998,Summer,69,50
17692,USW00094746,"WORCESTER, MA US",6,12,1998,Summer,61,54
17693,USW00094746,"WORCESTER, MA US",6,13,1998,Summer,64,59
17694,USW00094746,"WORCESTER, MA US",6,14,1998,Summer,69,59
17695,USW00094746,"WORCESTER, MA US",6,15,1998,Summer,73,59
17696,USW00094746,"WORCESTER, MA US",6,16,1998,Summer,69,58
17697,USW00094746,"WORCESTER, MA US",6,17,1998,Summer,70,62
17698,USW00094746,"WORCESTER, MA US",6,18,1998,Summer,78,62
17699,USW00094746,"WORCESTER, MA US",6,19,1998,Summer,77,62
17700,USW00094746,"WORCESTER, MA US",6,20,1998,Summer,75,63
17701,USW00094746,"WORCESTER, MA US",6,21,1998,Summer,77,63
17702,USW00094746,"WORCESTER, MA US",6,22,1998,Summer,75,60
17703,USW00094746,"WORCESTER, MA US",6,23,1998,Summer,70,60
17704,USW00094746,"WORCESTER, MA US",6,24,1998,Summer,81,66
17705,USW00094746,"WORCESTER, MA US",6,25,1998,Summer,83,66
17706,USW00094746,"WORCESTER, MA US",6,26,1998,Summer,83,69
17707,USW00094746,"WORCESTER, MA US",6,27,1998,Summer,75,58
17708,USW00094746,"WORCESTER, MA US",6,28,1998,Summer,73,56
17709,USW00094746,"WORCESTER, MA US",6,29,1998,Summer,69,56
17710,USW00094746,"WORCESTER, MA US",6,30,1998,Summer,71,62
17711,USW00094746,"WORCESTER, MA US",7,1,1998,Autumn,72,58
17712,USW00094746,"WORCESTER, MA US",7,2,1998,Autumn,77,57
17713,USW00094746,"WORCESTER, MA US",7,3,1998,Autumn,80,61
17714,USW00094746,"WORCESTER, MA US",7,4,1998,Autumn,80,61
17715,USW00094746,"WORCESTER, MA US",7,5,1998,Autumn,75,62
17716,USW00094746,"WORCESTER, MA US",7,6,1998,Autumn,75,59
17717,USW00094746,"WORCESTER, MA US",7,7,1998,Autumn,75,60
17718,USW00094746,"WORCESTER, MA US",7,8,1998,Autumn,71,56
17719,USW00094746,"WORCESTER, MA US",7,9,1998,Autumn,75,56
17720,USW00094746,"WORCESTER, MA US",7,10,1998,Autumn,75,57
17721,USW00094746,"WORCESTER, MA US",7,11,1998,Autumn,73,53
17722,USW00094746,"WORCESTER, MA US",7,12,1998,Autumn,75,56
17723,USW00094746,"WORCESTER, MA US",7,13,1998,Autumn,81,61
17724,USW00094746,"WORCESTER, MA US",7,14,1998,Autumn,84,63
17725,USW00094746,"WORCESTER, MA US",7,15,1998,Autumn,85,64
17726,USW00094746,"WORCESTER, MA US",7,16,1998,Autumn,84,69
17727,USW00094746,"WORCESTER, MA US",7,17,1998,Autumn,83,68
17728,USW00094746,"WORCESTER, MA US",7,18,1998,Autumn,81,62
17729,USW00094746,"WORCESTER, MA US",7,19,1998,Autumn,81,63
17730,USW00094746,"WORCESTER, MA US",7,20,1998,Autumn,82,66
17731,USW00094746,"WORCESTER, MA US",7,21,1998,Autumn,85,66
17732,USW00094746,"WORCESTER, MA US",7,22,1998,Autumn,85,69
17733,USW00094746,"WORCESTER, MA US",7,23,1998,Autumn,84,69
17734,USW00094746,"WORCESTER, MA US",7,24,1998,Autumn,77,58
17735,USW00094746,"WORCESTER, MA US",7,25,1998,Autumn,75,56
17736,USW00094746,"WORCESTER, MA US",7,26,1998,Autumn,76,62
17737,USW00094746,"WORCESTER, MA US",7,27,1998,Autumn,79,57
17738,USW00094746,"WORCESTER, MA US",7,28,1998,Autumn,81,64
17739,USW00094746,"WORCESTER, MA US",7,29,1998,Autumn,82,63
17740,USW00094746,"WORCESTER, MA US",7,30,1998,Autumn,78,60
17741,USW00094746,"WORCESTER, MA US",7,31,1998,Autumn,74,60
17742,USW00094746,"WORCESTER, MA US",8,1,1998,Autumn,76,58
17743,USW00094746,"WORCESTER, MA US",8,2,1998,Autumn,78,60
17744,USW00094746,"WORCESTER, MA US",8,3,1998,Autumn,82,62
17745,USW00094746,"WORCESTER, MA US",8,4,1998,Autumn,79,65
17746,USW00094746,"WORCESTER, MA US",8,5,1998,Autumn,82,65
17747,USW00094746,"WORCESTER, MA US",8,6,1998,Autumn,82,65
17748,USW00094746,"WORCESTER, MA US",8,7,1998,Autumn,78,65
17749,USW00094746,"WORCESTER, MA US",8,8,1998,Autumn,82,65
17750,USW00094746,"WORCESTER, MA US",8,9,1998,Autumn,81,63
17751,USW00094746,"WORCESTER, MA US",8,10,1998,Autumn,83,65
17752,USW00094746,"WORCESTER, MA US",8,11,1998,Autumn,81,65
17753,USW00094746,"WORCESTER, MA US",8,12,1998,Autumn,71,57
17754,USW00094746,"WORCESTER, MA US",8,13,1998,Autumn,73,54
17755,USW00094746,"WORCESTER, MA US",8,14,1998,Autumn,78,59
17756,USW00094746,"WORCESTER, MA US",8,15,1998,Autumn,80,62
17757,USW00094746,"WORCESTER, MA US",8,16,1998,Autumn,84,64
17758,USW00094746,"WORCESTER, MA US",8,17,1998,Autumn,71,66
17759,USW00094746,"WORCESTER, MA US",8,18,1998,Autumn,82,56
17760,USW00094746,"WORCESTER, MA US",8,19,1998,Autumn,70,53
17761,USW00094746,"WORCESTER, MA US",8,20,1998,Autumn,73,50
17762,USW00094746,"WORCESTER, MA US",8,21,1998,Autumn,77,57
17763,USW00094746,"WORCESTER, MA US",8,22,1998,Autumn,79,59
17764,USW00094746,"WORCESTER, MA US",8,23,1998,Autumn,76,63
17765,USW00094746,"WORCESTER, MA US",8,24,1998,Autumn,87,65
17766,USW00094746,"WORCESTER, MA US",8,25,1998,Autumn,84,69
17767,USW00094746,"WORCESTER, MA US",8,26,1998,Autumn,80,67
17768,USW00094746,"WORCESTER, MA US",8,27,1998,Autumn,82,68
17769,USW00094746,"WORCESTER, MA US",8,28,1998,Autumn,82,65
17770,USW00094746,"WORCESTER, MA US",8,29,1998,Autumn,78,62
17771,USW00094746,"WORCESTER, MA US",8,30,1998,Autumn,80,63
17772,USW00094746,"WORCESTER, MA US",8,31,1998,Autumn,73,60
17773,USW00094746,"WORCESTER, MA US",9,1,1998,Autumn,76,56
17774,USW00094746,"WORCESTER, MA US",9,2,1998,Autumn,73,56
17775,USW00094746,"WORCESTER, MA US",9,3,1998,Autumn,75,56
17776,USW00094746,"WORCESTER, MA US",9,4,1998,Autumn,78,56
17777,USW00094746,"WORCESTER, MA US",9,5,1998,Autumn,72,54
17778,USW00094746,"WORCESTER, MA US",9,6,1998,Autumn,84,56
17779,USW00094746,"WORCESTER, MA US",9,7,1998,Autumn,73,60
17780,USW00094746,"WORCESTER, MA US",9,8,1998,Autumn,69,52
17781,USW00094746,"WORCESTER, MA US",9,9,1998,Autumn,61,47
17782,USW00094746,"WORCESTER, MA US",9,10,1998,Autumn,67,49
17783,USW00094746,"WORCESTER, MA US",9,11,1998,Autumn,72,49
17784,USW00094746,"WORCESTER, MA US",9,12,1998,Autumn,79,59
17785,USW00094746,"WORCESTER, MA US",9,13,1998,Autumn,74,59
17786,USW00094746,"WORCESTER, MA US",9,14,1998,Autumn,67,58
17787,USW00094746,"WORCESTER, MA US",9,15,1998,Autumn,81,63
17788,USW00094746,"WORCESTER, MA US",9,16,1998,Autumn,78,59
17789,USW00094746,"WORCESTER, MA US",9,17,1998,Autumn,75,53
17790,USW00094746,"WORCESTER, MA US",9,18,1998,Autumn,68,51
17791,USW00094746,"WORCESTER, MA US",9,19,1998,Autumn,74,53
17792,USW00094746,"WORCESTER, MA US",9,20,1998,Autumn,81,59
17793,USW00094746,"WORCESTER, MA US",9,21,1998,Autumn,79,61
17794,USW00094746,"WORCESTER, MA US",9,22,1998,Autumn,69,53
17795,USW00094746,"WORCESTER, MA US",9,23,1998,Autumn,58,42
17796,USW00094746,"WORCESTER, MA US",9,24,1998,Autumn,61,40
17797,USW00094746,"WORCESTER, MA US",9,25,1998,Autumn,68,46
17798,USW00094746,"WORCESTER, MA US",9,26,1998,Autumn,75,56
17799,USW00094746,"WORCESTER, MA US",9,27,1998,Autumn,82,63
17800,USW00094746,"WORCESTER, MA US",9,28,1998,Autumn,70,48
17801,USW00094746,"WORCESTER, MA US",9,29,1998,Autumn,65,45
17802,USW00094746,"WORCESTER, MA US",9,30,1998,Autumn,70,51
17803,USW00094746,"WORCESTER, MA US",10,1,1998,Winter,69,42
17804,USW00094746,"WORCESTER, MA US",10,2,1998,Winter,57,35
17805,USW00094746,"WORCESTER, MA US",10,3,1998,Winter,57,40
17806,USW00094746,"WORCESTER, MA US",10,4,1998,Winter,60,38
17807,USW00094746,"WORCESTER, MA US",10,5,1998,Winter,63,43
17808,USW00094746,"WORCESTER, MA US",10,6,1998,Winter,52,36
17809,USW00094746,"WORCESTER, MA US",10,7,1998,Winter,57,38
17810,USW00094746,"WORCESTER, MA US",10,8,1998,Winter,62,51
17811,USW00094746,"WORCESTER, MA US",10,9,1998,Winter,61,51
17812,USW00094746,"WORCESTER, MA US",10,10,1998,Winter,57,51
17813,USW00094746,"WORCESTER, MA US",10,11,1998,Winter,67,54
17814,USW00094746,"WORCESTER, MA US",10,12,1998,Winter,56,48
17815,USW00094746,"WORCESTER, MA US",10,13,1998,Winter,53,47
17816,USW00094746,"WORCESTER, MA US",10,14,1998,Winter,51,47
17817,USW00094746,"WORCESTER, MA US",10,15,1998,Winter,54,44
17818,USW00094746,"WORCESTER, MA US",10,16,1998,Winter,57,44
17819,USW00094746,"WORCESTER, MA US",10,17,1998,Winter,60,38
17820,USW00094746,"WORCESTER, MA US",10,18,1998,Winter,73,52
17821,USW00094746,"WORCESTER, MA US",10,19,1998,Winter,62,47
17822,USW00094746,"WORCESTER, MA US",10,20,1998,Winter,59,41
17823,USW00094746,"WORCESTER, MA US",10,21,1998,Winter,52,37
17824,USW00094746,"WORCESTER, MA US",10,22,1998,Winter,50,34
17825,USW00094746,"WORCESTER, MA US",10,23,1998,Winter,56,33
17826,USW00094746,"WORCESTER, MA US",10,24,1998,Winter,69,38
17827,USW00094746,"WORCESTER, MA US",10,25,1998,Winter,68,50
17828,USW00094746,"WORCESTER, MA US",10,26,1998,Winter,54,40
17829,USW00094746,"WORCESTER, MA US",10,27,1998,Winter,50,38
17830,USW00094746,"WORCESTER, MA US",10,28,1998,Winter,58,40
17831,USW00094746,"WORCESTER, MA US",10,29,1998,Winter,52,40
17832,USW00094746,"WORCESTER, MA US",10,30,1998,Winter,50,38
17833,USW00094746,"WORCESTER, MA US",10,31,1998,Winter,55,42
17834,USW00094746,"WORCESTER, MA US",11,1,1998,Winter,49,38
17835,USW00094746,"WORCESTER, MA US",11,2,1998,Winter,50,37
17836,USW00094746,"WORCESTER, MA US",11,3,1998,Winter,42,30
17837,USW00094746,"WORCESTER, MA US",11,4,1998,Winter,41,25
17838,USW00094746,"WORCESTER, MA US",11,5,1998,Winter,46,27
17839,USW00094746,"WORCESTER, MA US",11,6,1998,Winter,44,29
17840,USW00094746,"WORCESTER, MA US",11,7,1998,Winter,44,30
17841,USW00094746,"WORCESTER, MA US",11,8,1998,Winter,42,32
17842,USW00094746,"WORCESTER, MA US",11,9,1998,Winter,42,28
17843,USW00094746,"WORCESTER, MA US",11,10,1998,Winter,42,29
17844,USW00094746,"WORCESTER, MA US",11,11,1998,Winter,62,40
17845,USW00094746,"WORCESTER, MA US",11,12,1998,Winter,48,35
17846,USW00094746,"WORCESTER, MA US",11,13,1998,Winter,50,33
17847,USW00094746,"WORCESTER, MA US",11,14,1998,Winter,46,29
17848,USW00094746,"WORCESTER, MA US",11,15,1998,Winter,54,38
17849,USW00094746,"WORCESTER, MA US",11,16,1998,Winter,46,36
17850,USW00094746,"WORCESTER, MA US",11,17,1998,Winter,41,34
17851,USW00094746,"WORCESTER, MA US",11,18,1998,Winter,43,33
17852,USW00094746,"WORCESTER, MA US",11,19,1998,Winter,45,30
17853,USW00094746,"WORCESTER, MA US",11,20,1998,Winter,51,42
17854,USW00094746,"WORCESTER, MA US",11,21,1998,Winter,43,33
17855,USW00094746,"WORCESTER, MA US",11,22,1998,Winter,44,29
17856,USW00094746,"WORCESTER, MA US",11,23,1998,Winter,58,38
17857,USW00094746,"WORCESTER, MA US",11,24,1998,Winter,53,35
17858,USW00094746,"WORCESTER, MA US",11,25,1998,Winter,44,29
17859,USW00094746,"WORCESTER, MA US",11,26,1998,Winter,48,34
17860,USW00094746,"WORCESTER, MA US",11,27,1998,Winter,43,38
17861,USW00094746,"WORCESTER, MA US",11,28,1998,Winter,50,35
17862,USW00094746,"WORCESTER, MA US",11,29,1998,Winter,45,38
17863,USW00094746,"WORCESTER, MA US",11,30,1998,Winter,52,40
17864,USW00094746,"WORCESTER, MA US",12,1,1998,Winter,54,38
17865,USW00094746,"WORCESTER, MA US",12,2,1998,Winter,58,34
17866,USW00094746,"WORCESTER, MA US",12,3,1998,Winter,57,47
17867,USW00094746,"WORCESTER, MA US",12,4,1998,Winter,65,47
17868,USW00094746,"WORCESTER, MA US",12,5,1998,Winter,50,36
17869,USW00094746,"WORCESTER, MA US",12,6,1998,Winter,61,44
17870,USW00094746,"WORCESTER, MA US",12,7,1998,Winter,72,42
17871,USW00094746,"WORCESTER, MA US",12,8,1998,Winter,42,33
17872,USW00094746,"WORCESTER, MA US",12,9,1998,Winter,41,31
17873,USW00094746,"WORCESTER, MA US",12,10,1998,Winter,44,30
17874,USW00094746,"WORCESTER, MA US",12,11,1998,Winter,42,29
17875,USW00094746,"WORCESTER, MA US",12,12,1998,Winter,41,22
17876,USW00094746,"WORCESTER, MA US",12,13,1998,Winter,41,31
17877,USW00094746,"WORCESTER, MA US",12,14,1998,Winter,38,27
17878,USW00094746,"WORCESTER, MA US",12,15,1998,Winter,51,26
17879,USW00094746,"WORCESTER, MA US",12,16,1998,Winter,45,34
17880,USW00094746,"WORCESTER, MA US",12,17,1998,Winter,40,30
17881,USW00094746,"WORCESTER, MA US",12,18,1998,Winter,32,21
17882,USW00094746,"WORCESTER, MA US",12,19,1998,Winter,44,23
17883,USW00094746,"WORCESTER, MA US",12,20,1998,Winter,46,36
17884,USW00094746,"WORCESTER, MA US",12,21,1998,Winter,49,31
17885,USW00094746,"WORCESTER, MA US",12,22,1998,Winter,56,19
17886,USW00094746,"WORCESTER, MA US",12,23,1998,Winter,22,13
17887,USW00094746,"WORCESTER, MA US",12,24,1998,Winter,28,20
17888,USW00094746,"WORCESTER, MA US",12,25,1998,Winter,30,15
17889,USW00094746,"WORCESTER, MA US",12,26,1998,Winter,31,18
17890,USW00094746,"WORCESTER, MA US",12,27,1998,Winter,34,19
17891,USW00094746,"WORCESTER, MA US",12,28,1998,Winter,40,32
17892,USW00094746,"WORCESTER, MA US",12,29,1998,Winter,36,31
17893,USW00094746,"WORCESTER, MA US",12,30,1998,Winter,32,6
17894,USW00094746,"WORCESTER, MA US",12,31,1998,Winter,18,6
17895,USW00094746,"WORCESTER, MA US",1,1,1999,Spring,22,2
17896,USW00094746,"WORCESTER, MA US",1,2,1999,Spring,15,-5
17897,USW00094746,"WORCESTER, MA US",1,3,1999,Spring,36,15
17898,USW00094746,"WORCESTER, MA US",1,4,1999,Spring,35,16
17899,USW00094746,"WORCESTER, MA US",1,5,1999,Spring,24,12
17900,USW00094746,"WORCESTER, MA US",1,6,1999,Spring,29,11
17901,USW00094746,"WORCESTER, MA US",1,7,1999,Spring,29,13
17902,USW00094746,"WORCESTER, MA US",1,8,1999,Spring,26,9
17903,USW00094746,"WORCESTER, MA US",1,9,1999,Spring,53,24
17904,USW00094746,"WORCESTER, MA US",1,10,1999,Spring,24,14
17905,USW00094746,"WORCESTER, MA US",1,11,1999,Spring,21,12
17906,USW00094746,"WORCESTER, MA US",1,12,1999,Spring,40,13
17907,USW00094746,"WORCESTER, MA US",1,13,1999,Spring,47,10
17908,USW00094746,"WORCESTER, MA US",1,14,1999,Spring,10,2
17909,USW00094746,"WORCESTER, MA US",1,15,1999,Spring,47,7
17910,USW00094746,"WORCESTER, MA US",1,16,1999,Spring,38,18
17911,USW00094746,"WORCESTER, MA US",1,17,1999,Spring,43,34
17912,USW00094746,"WORCESTER, MA US",1,18,1999,Spring,53,33
17913,USW00094746,"WORCESTER, MA US",1,19,1999,Spring,44,32
17914,USW00094746,"WORCESTER, MA US",1,20,1999,Spring,37,26
17915,USW00094746,"WORCESTER, MA US",1,21,1999,Spring,40,24
17916,USW00094746,"WORCESTER, MA US",1,22,1999,Spring,38,33
17917,USW00094746,"WORCESTER, MA US",1,23,1999,Spring,38,33
17918,USW00094746,"WORCESTER, MA US",1,24,1999,Spring,59,35
17919,USW00094746,"WORCESTER, MA US",1,25,1999,Spring,35,28
17920,USW00094746,"WORCESTER, MA US",1,26,1999,Spring,36,23
17921,USW00094746,"WORCESTER, MA US",1,27,1999,Spring,39,26
17922,USW00094746,"WORCESTER, MA US",1,28,1999,Spring,30,16
17923,USW00094746,"WORCESTER, MA US",1,29,1999,Spring,26,15
17924,USW00094746,"WORCESTER, MA US",1,30,1999,Spring,27,10
17925,USW00094746,"WORCESTER, MA US",1,31,1999,Spring,27,2
17926,USW00094746,"WORCESTER, MA US",2,1,1999,Spring,44,17
17927,USW00094746,"WORCESTER, MA US",2,2,1999,Spring,46,29
17928,USW00094746,"WORCESTER, MA US",2,3,1999,Spring,48,35
17929,USW00094746,"WORCESTER, MA US",2,4,1999,Spring,43,35
17930,USW00094746,"WORCESTER, MA US",2,5,1999,Spring,40,24
17931,USW00094746,"WORCESTER, MA US",2,6,1999,Spring,34,22
17932,USW00094746,"WORCESTER, MA US",2,7,1999,Spring,34,27
17933,USW00094746,"WORCESTER, MA US",2,8,1999,Spring,37,22
17934,USW00094746,"WORCESTER, MA US",2,9,1999,Spring,41,23
17935,USW00094746,"WORCESTER, MA US",2,10,1999,Spring,44,29
17936,USW00094746,"WORCESTER, MA US",2,11,1999,Spring,48,27
17937,USW00094746,"WORCESTER, MA US",2,12,1999,Spring,56,37
17938,USW00094746,"WORCESTER, MA US",2,13,1999,Spring,39,22
17939,USW00094746,"WORCESTER, MA US",2,14,1999,Spring,27,17
17940,USW00094746,"WORCESTER, MA US",2,15,1999,Spring,40,12
17941,USW00094746,"WORCESTER, MA US",2,16,1999,Spring,49,28
17942,USW00094746,"WORCESTER, MA US",2,17,1999,Spring,39,29
17943,USW00094746,"WORCESTER, MA US",2,18,1999,Spring,37,34
17944,USW00094746,"WORCESTER, MA US",2,19,1999,Spring,36,29
17945,USW00094746,"WORCESTER, MA US",2,20,1999,Spring,38,25
17946,USW00094746,"WORCESTER, MA US",2,21,1999,Spring,32,18
17947,USW00094746,"WORCESTER, MA US",2,22,1999,Spring,22,6
17948,USW00094746,"WORCESTER, MA US",2,23,1999,Spring,27,4
17949,USW00094746,"WORCESTER, MA US",2,24,1999,Spring,30,15
17950,USW00094746,"WORCESTER, MA US",2,25,1999,Spring,26,22
17951,USW00094746,"WORCESTER, MA US",2,26,1999,Spring,40,25
17952,USW00094746,"WORCESTER, MA US",2,27,1999,Spring,43,25
17953,USW00094746,"WORCESTER, MA US",2,28,1999,Spring,40,30
17954,USW00094746,"WORCESTER, MA US",3,1,1999,Spring,49,34
17955,USW00094746,"WORCESTER, MA US",3,2,1999,Spring,37,30
17956,USW00094746,"WORCESTER, MA US",3,3,1999,Spring,52,28
17957,USW00094746,"WORCESTER, MA US",3,4,1999,Spring,54,25
17958,USW00094746,"WORCESTER, MA US",3,5,1999,Spring,37,22
17959,USW00094746,"WORCESTER, MA US",3,6,1999,Spring,34,23
17960,USW00094746,"WORCESTER, MA US",3,7,1999,Spring,26,11
17961,USW00094746,"WORCESTER, MA US",3,8,1999,Spring,27,9
17962,USW00094746,"WORCESTER, MA US",3,9,1999,Spring,36,15
17963,USW00094746,"WORCESTER, MA US",3,10,1999,Spring,35,17
17964,USW00094746,"WORCESTER, MA US",3,11,1999,Spring,34,21
17965,USW00094746,"WORCESTER, MA US",3,12,1999,Spring,32,22
17966,USW00094746,"WORCESTER, MA US",3,13,1999,Spring,44,26
17967,USW00094746,"WORCESTER, MA US",3,14,1999,Spring,41,27
17968,USW00094746,"WORCESTER, MA US",3,15,1999,Spring,33,27
17969,USW00094746,"WORCESTER, MA US",3,16,1999,Spring,44,26
17970,USW00094746,"WORCESTER, MA US",3,17,1999,Spring,57,35
17971,USW00094746,"WORCESTER, MA US",3,18,1999,Spring,65,39
17972,USW00094746,"WORCESTER, MA US",3,19,1999,Spring,41,31
17973,USW00094746,"WORCESTER, MA US",3,20,1999,Spring,44,29
17974,USW00094746,"WORCESTER, MA US",3,21,1999,Spring,48,29
17975,USW00094746,"WORCESTER, MA US",3,22,1999,Spring,50,35
17976,USW00094746,"WORCESTER, MA US",3,23,1999,Spring,49,31
17977,USW00094746,"WORCESTER, MA US",3,24,1999,Spring,47,30
17978,USW00094746,"WORCESTER, MA US",3,25,1999,Spring,47,30
17979,USW00094746,"WORCESTER, MA US",3,26,1999,Spring,49,23
17980,USW00094746,"WORCESTER, MA US",3,27,1999,Spring,51,33
17981,USW00094746,"WORCESTER, MA US",3,28,1999,Spring,41,34
17982,USW00094746,"WORCESTER, MA US",3,29,1999,Spring,63,41
17983,USW00094746,"WORCESTER, MA US",3,30,1999,Spring,54,40
17984,USW00094746,"WORCESTER, MA US",3,31,1999,Spring,69,38
17985,USW00094746,"WORCESTER, MA US",4,1,1999,Summer,65,49
17986,USW00094746,"WORCESTER, MA US",4,2,1999,Summer,55,39
17987,USW00094746,"WORCESTER, MA US",4,3,1999,Summer,50,41
17988,USW00094746,"WORCESTER, MA US",4,4,1999,Summer,49,31
17989,USW00094746,"WORCESTER, MA US",4,5,1999,Summer,57,30
17990,USW00094746,"WORCESTER, MA US",4,6,1999,Summer,62,41
17991,USW00094746,"WORCESTER, MA US",4,7,1999,Summer,60,42
17992,USW00094746,"WORCESTER, MA US",4,8,1999,Summer,72,41
17993,USW00094746,"WORCESTER, MA US",4,9,1999,Summer,51,40
17994,USW00094746,"WORCESTER, MA US",4,10,1999,Summer,50,33
17995,USW00094746,"WORCESTER, MA US",4,11,1999,Summer,51,28
17996,USW00094746,"WORCESTER, MA US",4,12,1999,Summer,52,35
17997,USW00094746,"WORCESTER, MA US",4,13,1999,Summer,49,34
17998,USW00094746,"WORCESTER, MA US",4,14,1999,Summer,55,34
17999,USW00094746,"WORCESTER, MA US",4,15,1999,Summer,61,35
18000,USW00094746,"WORCESTER, MA US",4,16,1999,Summer,47,35
18001,USW00094746,"WORCESTER, MA US",4,17,1999,Summer,52,35
18002,USW00094746,"WORCESTER, MA US",4,18,1999,Summer,59,40
18003,USW00094746,"WORCESTER, MA US",4,19,1999,Summer,58,39
18004,USW00094746,"WORCESTER, MA US",4,20,1999,Summer,55,38
18005,USW00094746,"WORCESTER, MA US",4,21,1999,Summer,61,39
18006,USW00094746,"WORCESTER, MA US",4,22,1999,Summer,54,44
18007,USW00094746,"WORCESTER, MA US",4,23,1999,Summer,49,36
18008,USW00094746,"WORCESTER, MA US",4,24,1999,Summer,52,31
18009,USW00094746,"WORCESTER, MA US",4,25,1999,Summer,56,33
18010,USW00094746,"WORCESTER, MA US",4,26,1999,Summer,63,42
18011,USW00094746,"WORCESTER, MA US",4,27,1999,Summer,54,38
18012,USW00094746,"WORCESTER, MA US",4,28,1999,Summer,60,36
18013,USW00094746,"WORCESTER, MA US",4,29,1999,Summer,59,42
18014,USW00094746,"WORCESTER, MA US",4,30,1999,Summer,60,41
18015,USW00094746,"WORCESTER, MA US",5,1,1999,Summer,67,42
18016,USW00094746,"WORCESTER, MA US",5,2,1999,Summer,66,46
18017,USW00094746,"WORCESTER, MA US",5,3,1999,Summer,61,44
18018,USW00094746,"WORCESTER, MA US",5,4,1999,Summer,52,46
18019,USW00094746,"WORCESTER, MA US",5,5,1999,Summer,58,51
18020,USW00094746,"WORCESTER, MA US",5,6,1999,Summer,66,52
18021,USW00094746,"WORCESTER, MA US",5,7,1999,Summer,66,55
18022,USW00094746,"WORCESTER, MA US",5,8,1999,Summer,60,54
