"STATION","NAME","DATE","TMAX","TMIN","TOBS"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-10-27","38","28","28"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-10-28","28","13","25"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-10-29","33","6","31"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-10-30","45","9","40"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-10-31","45","34","40"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-11-01","46","22","37"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-11-02","46","30","42"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-11-03","54","25","45"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-11-04","45","35","37"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-11-05","37","25","30"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-11-06","39","16","30"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-11-07","34","26","32"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-11-08","46","19","36"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-11-09","47","33","41"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-11-10","41","25","27"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-11-11","37","20","34"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-11-12","36","31","31"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-11-13","45","25","32"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-11-14","33","19","29"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-11-15","31","29","29"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-11-16","29","19","19"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-11-17","20","13","14"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-11-18","23","2","22"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-11-19","22","3","3"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-11-20","19","3","14"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-11-21","28","5","21"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-11-22","26","15","24"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-11-23","37","24","32"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-11-24","42","30","36"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-11-25","36","24","27"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-11-26","32","17","27"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-11-27","27","4","4"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-11-28","14","-9","13"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-11-29","23","-1","22"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-11-30","22","15","16"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-12-01","34","1","27"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-12-02","43","19","33"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-12-03","33","19","19"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-12-04","39","5","29"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-12-05","47","13","34"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-12-06","34","19","33"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-12-07","33","10","19"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-12-08","19","4","4"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-12-09","10","-12","0"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-12-10","0","-17","-11"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-12-11","5","-17","0"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-12-12","33","-1","32"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-12-13","32","21","29"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-12-14","31","3","3"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-12-15","3","-21","-5"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-12-16","20","-7","15"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-12-17","16","8","8"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-12-18","30","7","20"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-12-19","38","10","23"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-12-20","23","7","7"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-12-21","28","-3","28"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-12-22","31","27","31"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-12-23","31","17","17"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-12-24","17","2","2"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-12-25","3","-10","-4"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-12-26","18","-9","16"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-12-27","16","3","3"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-12-28","3","-15","-15"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-12-29","8","-31","5"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-12-30","14","-6","2"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1988-12-31","16","-14","16"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-01-01","16","-7","-7"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-01-02","0","-28","-1"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-01-03","14","-7","-7"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-01-04","29","-14","23"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-01-05","25","-1","17"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-01-06","21","13","21"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-01-07","28","10","10"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-01-08","10","-15","-15"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-01-09","0","-35","-3"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-01-10","0","-35","-10"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-01-11","16","-16","12"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-01-12","12","-10","1"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-01-13","32","-24","26"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-01-14","26","19","26"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-01-15","26","-6","2"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-01-16","29","-20","27"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-01-17","28","10","25"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-01-18","31","12","20"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-01-19","27","18","18"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-01-20","18","-13","11"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-01-21","37","9","28"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-01-22","40","11","32"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-01-23","32","15","15"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-01-24","26","6","22"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-01-25","23","11","11"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-01-26","21","-17","20"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-01-27","47","7","42"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-01-28","42","2","21"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-01-29","34","-7","26"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-01-30","37","12","33"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-01-31","40","6","6"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-02-01","6","-21","-21"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-02-02","-20","-24","-24"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-02-03","-20","-37","-22"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-02-04","-11","-30","-14"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-02-05","-1","-22","-7"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-02-06","14","-21","9"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-02-07","18","3","3"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-02-08","3","-17","-11"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-02-09","15","-16","11"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-02-10","24","-12","21"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-02-11","21","5","18"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-02-12","34","-8","32"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-02-13","32","9","11"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-02-14","25","-10","20"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-02-15","20","-18","-10"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-02-16","5","-25","-5"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-02-17","-1","-17","-7"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-02-18","5","-24","1"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-02-19","12","-20","7"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-02-20","17","-20","11"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-02-21","11","-3","8"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-02-22","8","-17","-3"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-02-23","20","-24","15"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-02-24","38","12","34"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-02-25","34","12","12"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-02-26","12","-6","0"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-02-27","12","-18","11"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-02-28","8","-3","2"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-03-01","2","-20","-7"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-03-02","7","-35","0"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-03-03","13","-2","10"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-03-04","11","5","8"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-03-05","18","-25","10"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-03-06","24","-22","19"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-03-07","28","15","25"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-03-08","32","23","32"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-03-09","40","24","37"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-03-10","50","28","46"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-03-11","46","29","33"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-03-12","33","28","31"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-03-13","31","23","23"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-03-14","23","14","14"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-03-15","23","-11","21"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-03-16","21","-3","7"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-03-17","16","-17","6"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-03-18","23","-24","17"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-03-19","34","-8","22"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-03-20","22","5","15"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-03-21","26","-18","23"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-03-22","38","-5","36"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-03-23","42","26","35"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-03-24","39","25","32"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-03-25","38","30","36"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-03-26","49","30","48"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-03-27","48","31","35"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-03-28","35","29","30"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-03-29","33","30","32"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-03-30","32","21","24"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-03-31","37","10","36"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-04-01","37","24","36"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-04-02","50","19","40"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-04-03","40","34","34"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-04-04","39","31","37"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-04-05","44","18","36"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-04-06","40","20","39"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-04-07","45","21","34"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-04-08","34","12","20"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-04-09","26","11","24"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-04-10","40","7","37"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-04-11","37","21","32"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-04-12","44","13","42"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-04-13","55","21","52"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-04-14","52","30","41"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-04-15","59","20","57"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-04-16","57","39","48"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-04-17","48","15","35"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-04-18","49","26","47"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-04-19","62","24","61"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-04-20","61","38","56"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-04-21","69","34","69"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-04-22","69","48","68"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-04-23","68","45","65"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-04-24","75","50","70"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-04-25","70","44","64"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-04-26","64","45","48"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-04-27","55","38","54"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-04-28","54","39","51"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-04-29","51","33","40"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-04-30","46","32","43"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-05-01","53","30","52"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-05-02","65","33","62"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-05-03","68","33","65"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-05-04","65","46","62"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-05-05","62","22","31"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-05-06","54","23","55"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-05-07","68","21","66"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-05-08","66","44","56"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-05-09","73","32","71"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-05-10","76","34","75"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-05-11","76","51","74"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-05-12","78","48","78"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-05-13","78","37","77"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-05-14","78","44","77"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-05-15","84","42","73"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-05-16","83","50","80"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-05-17","80","60","63"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-05-18","71","58","64"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-05-19","70","54","54"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-05-20","71","35","70"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-05-21","77","33","76"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-05-22","79","44","55"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-05-23","74","42","73"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-05-24","73","53","58"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-05-25","64","43","59"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-05-26","59","37","53"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-05-27","71","32","70"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-05-28","72","57","70"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-05-29","70","49","52"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-05-30","60","46","59"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-05-31","62","47","59"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-06-01","70","42","69"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-06-02","69","54","67"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-06-03","69","35","69"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-06-04","69","40","68"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-06-05","68","51","67"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-06-06","79","42","79"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-06-07","79","55","55"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-06-08","55","43","50"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-06-09","70","30","69"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-06-10","74","33","73"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-06-11","73","53","69"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-06-12","69","51","51"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-06-13","55","43","52"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-06-14","65","45","65"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-06-15","74","35","72"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-06-16","75","39","74"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-06-17","81","54","78"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-06-18","82","47","81"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-06-19","87","53","86"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-06-20","93","71","90"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-06-21","90","59","64"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-06-22","75","50","71"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-06-23","78","48","73"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-06-24","77","46","70"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-06-25","72","58","72"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-06-26","72","51","70"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-06-27","74","41","73"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-06-28","80","48","78"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-06-29","85","59","84"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-06-30","85","57","85"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-07-01","89","58","88"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-07-02","90","67","89"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-07-03","89","52","83"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-07-04","91","51","90"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-07-05","94","75","93"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-07-06","93","62","75"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-07-07","84","47","83"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-07-08","88","60","88"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-07-09","91","64","85"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-07-10","85","61","82"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-07-11","82","62","76"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-07-12","82","57","81"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-07-13","81","57","77"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-07-14","81","45","79"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-07-15","83","44","80"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-07-16","87","45","86"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-07-17","86","49","78"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-07-18","83","62","82"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-07-19","84","50","83"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-07-20","88","48","85"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-07-21","91","50","89"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-07-22","89","54","86"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-07-23","87","52","85"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-07-24","86","62","86"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-07-25","90","69","89"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-07-26","91","70","88"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-07-27","88","53","72"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-07-28","80","56","76"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-07-29","84","61","82"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-07-30","82","66","80"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-07-31","89","53","88"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-08-01","92","68","90"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-08-02","90","70","88"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-08-03","95","72","92"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-08-04","92","62","86"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-08-05","86","57","60"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-08-06","71","35","68"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-08-07","76","37","76"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-08-08","82","42","80"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-08-09","87","44","85"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-08-10","88","51","86"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-08-11","88","57","85"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-08-12","85","61","82"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-08-13","85","52","80"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-08-14","80","58","70"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-08-15","77","48","72"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-08-16","79","41","78"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1989-08-17","82","50","81"
